0;-1.1140909194946289;
6000000;-1.2311056852340698;
12000000;-1.0726680755615234;
18000000;-1.1022043228149414;
24000000;-1.123381495475769;
30000000;-1.121829628944397;
36000000;-1.1161007881164551;
42000000;-1.0999965667724609;
48000000;-1.0958684682846069;
54000000;-1.0780864953994751;
60000000;-1.0780596733093262;
66000000;-1.0979247093200684;
72000000;-1.0947561264038086;
78000000;-1.0822632312774658;
84000000;-1.0794975757598877;
90000000;-1.0860884189605713;
96000000;-1.0729784965515137;
102000000;-1.1054952144622803;
108000000;-1.1479294300079346;
114000000;-1.2109333276748657;
120000000;-1.2561081647872925;
126000000;-1.2435261011123657;
132000000;-1.1886330842971802;
138000000;-1.110002875328064;
144000000;-0.99883103370666504;
150000000;-0.89964807033538818;
156000000;-0.81912213563919067;
162000000;-0.87310045957565308;
168000000;-0.91578036546707153;
174000000;-0.95625519752502441;
180000000;-0.93460434675216675;
186000000;-0.88164079189300537;
192000000;-0.81311780214309692;
198000000;-0.73940646648406982;
204000000;-0.71023851633071899;
210000000;-0.72758454084396362;
216000000;-0.77098751068115234;
222000000;-0.83034199476242065;
228000000;-0.87390053272247314;
234000000;-0.87049269676208496;
240000000;-0.7913137674331665;
246000000;-0.68945729732513428;
252000000;-0.54328078031539917;
258000000;-0.58782070875167847;
264000000;-0.54568237066268921;
270000000;-0.52978992462158203;
276000000;-0.51307415962219238;
282000000;-0.4945637583732605;
288000000;-0.43716588616371155;
294000000;-0.38166522979736328;
300000000;-0.32554098963737488;
306000000;-0.29916283488273621;
312000000;-0.31266650557518005;
318000000;-0.38060081005096436;
324000000;-0.4590526819229126;
330000000;-0.68691974878311157;
336000000;-0.79871934652328491;
342000000;-0.8344535231590271;
348000000;-0.73150908946990967;
354000000;-0.58555227518081665;
360000000;-0.3871128261089325;
366000000;-0.23921401798725128;
372000000;-0.14877843856811523;
378000000;-0.12429947406053543;
384000000;-0.15110933780670166;
390000000;-0.17621754109859467;
396000000;-0.16221880912780762;
402000000;-0.15399819612503052;
408000000;-0.11066726595163345;
414000000;-0.14491775631904602;
420000000;-0.20855122804641724;
426000000;-0.34327217936515808;
432000000;-0.53063040971755981;
438000000;-0.70038783550262451;
444000000;-0.79251158237457275;
450000000;-0.77881193161010742;
456000000;-0.83399027585983276;
462000000;-0.67920577526092529;
468000000;-0.49246171116828918;
474000000;-0.35638391971588135;
480000000;-0.33131366968154907;
486000000;-0.37852069735527039;
492000000;-0.47880914807319641;
498000000;-0.556446373462677;
504000000;-0.58739215135574341;
510000000;-0.56379073858261108;
516000000;-0.51194196939468384;
522000000;-0.47393640875816345;
528000000;-0.49789586663246155;
534000000;-0.62700271606445313;
540000000;-0.81393271684646606;
546000000;-1.0159542560577393;
552000000;-1.148715615272522;
558000000;-1.1274687051773071;
564000000;-0.98441404104232788;
570000000;-0.79109376668930054;
576000000;-0.62826639413833618;
582000000;-0.56590950489044189;
588000000;-0.66874814033508301;
594000000;-0.88430768251419067;
