Type;ESL-3;
Version;1.83 SP4;
Date;15.May 19;
Mode;ANALYZER;
Center Freq;1500000000.000000;Hz
Freq Offset;0.000000;Hz
Span;3000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;0.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Values;501;
0;-1.0933144092559814;
6000000;-1.584280252456665;
12000000;-1.205377459526062;
18000000;-1.231964111328125;
24000000;-1.2402819395065308;
30000000;-1.2653732299804688;
36000000;-1.2416495084762573;
42000000;-1.2362508773803711;
48000000;-1.2164747714996338;
54000000;-1.2117644548416138;
60000000;-1.2214499711990356;
66000000;-1.2367894649505615;
72000000;-1.2408555746078491;
78000000;-1.2250176668167114;
84000000;-1.2065905332565308;
90000000;-1.2010568380355835;
96000000;-1.2041878700256348;
102000000;-1.2479923963546753;
108000000;-1.3061950206756592;
114000000;-1.3749302625656128;
120000000;-1.4017634391784668;
126000000;-1.3915678262710571;
132000000;-1.3278039693832397;
138000000;-1.2340707778930664;
144000000;-1.1045960187911987;
150000000;-1.0107986927032471;
156000000;-0.96136486530303955;
162000000;-1.0154063701629639;
168000000;-1.0738555192947388;
174000000;-1.1024014949798584;
180000000;-1.0869804620742798;
186000000;-1.0242624282836914;
192000000;-0.9445720911026001;
198000000;-0.88024234771728516;
204000000;-0.84533339738845825;
210000000;-0.86255967617034912;
216000000;-0.90540999174118042;
222000000;-0.95357650518417358;
228000000;-0.9790465235710144;
234000000;-0.96152198314666748;
240000000;-0.89560574293136597;
246000000;-0.77692544460296631;
252000000;-0.65347093343734741;
258000000;-0.71833658218383789;
264000000;-0.69598501920700073;
270000000;-0.68151187896728516;
276000000;-0.65792161226272583;
282000000;-0.63420528173446655;
288000000;-0.59275031089782715;
294000000;-0.54848605394363403;
300000000;-0.50273853540420532;
306000000;-0.4764094352722168;
312000000;-0.48648789525032043;
318000000;-0.53294849395751953;
324000000;-0.6068272590637207;
330000000;-0.83639013767242432;
336000000;-0.94077134132385254;
342000000;-0.95519745349884033;
348000000;-0.88788634538650513;
354000000;-0.72704195976257324;
360000000;-0.55197334289550781;
366000000;-0.40814444422721863;
372000000;-0.31863600015640259;
378000000;-0.28157636523246765;
384000000;-0.29225784540176392;
390000000;-0.31846606731414795;
396000000;-0.31612586975097656;
402000000;-0.29904001951217651;
408000000;-0.27739208936691284;
414000000;-0.27818873524665833;
420000000;-0.33626645803451538;
426000000;-0.45214506983757019;
432000000;-0.61120498180389404;
438000000;-0.78248423337936401;
444000000;-0.89117079973220825;
450000000;-0.90656059980392456;
456000000;-0.97081124782562256;
462000000;-0.82962554693222046;
468000000;-0.63922983407974243;
474000000;-0.49707207083702087;
480000000;-0.44780102372169495;
486000000;-0.49835747480392456;
492000000;-0.60521167516708374;
498000000;-0.68382114171981812;
504000000;-0.72677767276763916;
510000000;-0.7080836296081543;
516000000;-0.65174996852874756;
522000000;-0.59909164905548096;
528000000;-0.626697838306427;
534000000;-0.73508268594741821;
540000000;-0.91184622049331665;
546000000;-1.1381012201309204;
552000000;-1.2944203615188599;
558000000;-1.3037115335464478;
564000000;-1.1911025047302246;
570000000;-0.98595905303955078;
576000000;-0.78887182474136353;
582000000;-0.70177018642425537;
588000000;-0.76950556039810181;
594000000;-0.98448342084884644;
600000000;-1.2126874923706055;
606000000;-1.3945353031158447;
612000000;-1.476995587348938;
618000000;-1.428112268447876;
624000000;-1.3581585884094238;
630000000;-1.184911847114563;
636000000;-1.0084216594696045;
642000000;-0.86710989475250244;
648000000;-0.88767796754837036;
654000000;-1.0031510591506958;
660000000;-1.0773721933364868;
666000000;-1.064728856086731;
672000000;-0.95369601249694824;
678000000;-0.7786182165145874;
684000000;-0.63213330507278442;
690000000;-0.60540777444839478;
696000000;-0.73096948862075806;
702000000;-1.0675913095474243;
708000000;-1.3673652410507202;
714000000;-1.5614093542098999;
720000000;-1.6050570011138916;
726000000;-1.5079864263534546;
732000000;-1.2964367866516113;
738000000;-1.0346682071685791;
744000000;-0.80758571624755859;
750000000;-0.73258590698242188;
756000000;-0.77158212661743164;
762000000;-0.89170384407043457;
768000000;-0.99727660417556763;
774000000;-1.0417354106903076;
780000000;-1.0103558301925659;
786000000;-0.91200757026672363;
792000000;-0.80438923835754395;
798000000;-0.76976484060287476;
804000000;-0.82934468984603882;
810000000;-0.99112123250961304;
816000000;-1.1832314729690552;
822000000;-1.3390243053436279;
828000000;-1.4508908987045288;
834000000;-1.4152106046676636;
840000000;-1.3245848417282104;
846000000;-1.2103650569915771;
852000000;-1.1720335483551025;
858000000;-1.2644753456115723;
864000000;-1.4820894002914429;
870000000;-1.7645140886306763;
876000000;-2.0305740833282471;
882000000;-2.1802670955657959;
888000000;-2.1862881183624268;
894000000;-2.054171085357666;
900000000;-1.8258041143417358;
906000000;-1.5663151741027832;
912000000;-1.3814146518707275;
918000000;-1.3300272226333618;
924000000;-1.4017179012298584;
930000000;-1.5324147939682007;
936000000;-1.6253097057342529;
942000000;-1.6054204702377319;
948000000;-1.4980354309082031;
954000000;-1.3821631669998169;
960000000;-1.350582480430603;
966000000;-1.5251446962356567;
972000000;-1.886879563331604;
978000000;-2.3543086051940918;
984000000;-2.7793786525726318;
990000000;-3.0763978958129883;
996000000;-3.1595616340637207;
1002000000;-3.0258965492248535;
1008000000;-2.7806344032287598;
1014000000;-2.3627631664276123;
