Type;ESL-3;
Version;1.83 SP4;
Date;15.May 19;
Mode;ANALYZER;
Center Freq;1500000000.000000;Hz
Freq Offset;0.000000;Hz
Span;3000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;0.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Values;501;
0;-1.1215754747390747;
6000000;-1.5057957172393799;
12000000;-1.2101927995681763;
18000000;-1.2404923439025879;
24000000;-1.2447271347045898;
30000000;-1.2703531980514526;
36000000;-1.2540616989135742;
42000000;-1.2516732215881348;
48000000;-1.243511438369751;
54000000;-1.2501376867294312;
60000000;-1.2765024900436401;
66000000;-1.3006546497344971;
72000000;-1.315508246421814;
78000000;-1.2978649139404297;
84000000;-1.270747184753418;
90000000;-1.2402112483978271;
96000000;-1.2426825761795044;
102000000;-1.2110311985015869;
108000000;-1.2392498254776001;
114000000;-1.2796984910964966;
120000000;-1.287550687789917;
126000000;-1.2793141603469849;
132000000;-1.2180429697036743;
138000000;-1.136563777923584;
144000000;-1.0482088327407837;
150000000;-0.99661630392074585;
156000000;-0.98775923252105713;
162000000;-1.0966945886611938;
168000000;-1.191510796546936;
174000000;-1.2570139169692993;
180000000;-1.2534905672073364;
186000000;-1.1907970905303955;
192000000;-1.0758692026138306;
198000000;-0.95906978845596313;
204000000;-0.86215376853942871;
210000000;-0.79983818531036377;
216000000;-0.77747929096221924;
222000000;-0.76936960220336914;
228000000;-0.77380281686782837;
234000000;-0.74404263496398926;
240000000;-0.6892693042755127;
246000000;-0.61891841888427734;
252000000;-0.53573328256607056;
258000000;-0.65765625238418579;
264000000;-0.69889718294143677;
270000000;-0.74590939283370972;
276000000;-0.76452010869979858;
282000000;-0.76945054531097412;
288000000;-0.74289876222610474;
294000000;-0.66499990224838257;
300000000;-0.56850159168243408;
306000000;-0.47419866919517517;
312000000;-0.40406852960586548;
318000000;-0.36157128214836121;
324000000;-0.37003913521766663;
330000000;-0.54863709211349487;
336000000;-0.65056335926055908;
342000000;-0.70043110847473145;
348000000;-0.66253697872161865;
354000000;-0.57918745279312134;
360000000;-0.48397958278656006;
366000000;-0.41810449957847595;
372000000;-0.38553094863891602;
378000000;-0.41573485732078552;
384000000;-0.46215388178825378;
390000000;-0.50213748216629028;
396000000;-0.50136232376098633;
402000000;-0.45470458269119263;
408000000;-0.35131055116653442;
414000000;-0.25588557124137878;
420000000;-0.18944135308265686;
426000000;-0.19781520962715149;
432000000;-0.28215575218200684;
438000000;-0.41328996419906616;
444000000;-0.53059655427932739;
450000000;-0.6087181568145752;
456000000;-0.73496550321578979;
462000000;-0.6739991307258606;
468000000;-0.55793064832687378;
474000000;-0.44191265106201172;
480000000;-0.40165483951568604;
486000000;-0.45129996538162231;
492000000;-0.57199448347091675;
498000000;-0.66871374845504761;
504000000;-0.71371537446975708;
510000000;-0.68332898616790771;
516000000;-0.60733562707901001;
522000000;-0.51023405790328979;
528000000;-0.46866077184677124;
534000000;-0.5294189453125;
540000000;-0.69629794359207153;
546000000;-0.95058536529541016;
552000000;-1.1507962942123413;
558000000;-1.2427213191986084;
564000000;-1.1968371868133545;
570000000;-1.0360037088394165;
576000000;-0.83531314134597778;
582000000;-0.68955940008163452;
588000000;-0.68508940935134888;
594000000;-0.83921146392822266;
600000000;-1.0685352087020874;
606000000;-1.2806160449981689;
612000000;-1.3884091377258301;
618000000;-1.4119622707366943;
624000000;-1.3952713012695312;
630000000;-1.2447599172592163;
636000000;-1.0581744909286499;
642000000;-0.90488320589065552;
648000000;-0.90246820449829102;
654000000;-0.99991291761398315;
660000000;-1.1011325120925903;
666000000;-1.107079029083252;
672000000;-1.0193310976028442;
678000000;-0.84847098588943481;
684000000;-0.68767714500427246;
690000000;-0.62444853782653809;
696000000;-0.721873939037323;
702000000;-1.11110520362854;
708000000;-1.473149299621582;
714000000;-1.7713755369186401;
720000000;-1.9276094436645508;
726000000;-1.9344593286514282;
732000000;-1.8000301122665405;
738000000;-1.5454510450363159;
744000000;-1.2584168910980225;
750000000;-1.0441881418228149;
756000000;-0.89581042528152466;
762000000;-0.85612285137176514;
768000000;-0.86732029914855957;
774000000;-0.87060850858688354;
780000000;-0.8514290452003479;
786000000;-0.80848783254623413;
792000000;-0.81767773628234863;
798000000;-0.93152314424514771;
804000000;-1.2077265977859497;
810000000;-1.6004681587219238;
816000000;-2.0082974433898926;
822000000;-2.3808257579803467;
828000000;-2.6636381149291992;
834000000;-2.7206425666809082;
840000000;-2.6538305282592773;
846000000;-2.4169039726257324;
852000000;-2.0689420700073242;
858000000;-1.7219940423965454;
864000000;-1.4277560710906982;
870000000;-1.2430986166000366;
876000000;-1.1803015470504761;
882000000;-1.1881811618804932;
888000000;-1.2050304412841797;
894000000;-1.2291203737258911;
900000000;-1.3024808168411255;
906000000;-1.5234979391098022;
912000000;-1.9078825712203979;
918000000;-2.4349434375762939;
924000000;-3.0137870311737061;
930000000;-3.5690360069274902;
936000000;-3.9793713092803955;
942000000;-4.1555800437927246;
948000000;-4.1016311645507812;
954000000;-3.8261446952819824;
960000000;-3.3595657348632813;
966000000;-2.7585568428039551;
972000000;-2.1765739917755127;
978000000;-1.7508066892623901;
984000000;-1.5258423089981079;
990000000;-1.501828670501709;
996000000;-1.589333176612854;
1002000000;-1.6993957757949829;
1008000000;-1.8908191919326782;
1014000000;-2.1775929927825928;
