Type;ESL-3;
Version;1.83 SP4;
Date;15.May 19;
Mode;ANALYZER;
Center Freq;1500000000.000000;Hz
Freq Offset;0.000000;Hz
Span;3000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;0.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Values;501;
0;-1.1914330720901489;
6000000;-1.5893346071243286;
12000000;-1.2832862138748169;
18000000;-1.3170979022979736;
24000000;-1.3265367746353149;
30000000;-1.3373794555664063;
36000000;-1.3213580846786499;
42000000;-1.315385103225708;
48000000;-1.310804009437561;
54000000;-1.3127286434173584;
60000000;-1.331600546836853;
66000000;-1.3457273244857788;
72000000;-1.3433095216751099;
78000000;-1.3237373828887939;
84000000;-1.3084019422531128;
90000000;-1.304953932762146;
96000000;-1.3514068126678467;
102000000;-1.3796110153198242;
108000000;-1.4347546100616455;
114000000;-1.4842618703842163;
120000000;-1.47635817527771;
126000000;-1.4226748943328857;
132000000;-1.3315694332122803;
138000000;-1.2260441780090332;
144000000;-1.1307567358016968;
150000000;-1.0985783338546753;
156000000;-1.094450831413269;
162000000;-1.1994345188140869;
168000000;-1.2613471746444702;
174000000;-1.2686221599578857;
180000000;-1.2217690944671631;
186000000;-1.1473838090896606;
192000000;-1.0731081962585449;
198000000;-1.0403650999069214;
204000000;-1.0472201108932495;
210000000;-1.0787955522537231;
216000000;-1.1134599447250366;
222000000;-1.1105244159698486;
228000000;-1.0589323043823242;
234000000;-0.96760910749435425;
240000000;-0.84640401601791382;
246000000;-0.73002129793167114;
252000000;-0.63447862863540649;
258000000;-0.77363896369934082;
264000000;-0.83391702175140381;
270000000;-0.86665195226669312;
276000000;-0.86083388328552246;
282000000;-0.82185512781143188;
288000000;-0.76206481456756592;
294000000;-0.70079571008682251;
300000000;-0.66975784301757813;
306000000;-0.66985911130905151;
312000000;-0.70315086841583252;
318000000;-0.73913860321044922;
324000000;-0.73497873544692993;
330000000;-0.85426861047744751;
336000000;-0.84713464975357056;
342000000;-0.78107315301895142;
348000000;-0.68785256147384644;
354000000;-0.61007046699523926;
360000000;-0.57760608196258545;
366000000;-0.59155744314193726;
372000000;-0.59974342584609985;
378000000;-0.59904760122299194;
384000000;-0.56407731771469116;
390000000;-0.5019344687461853;
396000000;-0.44308939576148987;
402000000;-0.43907439708709717;
408000000;-0.50021260976791382;
414000000;-0.63043707609176636;
420000000;-0.77935963869094849;
426000000;-0.87913680076599121;
432000000;-0.90857255458831787;
438000000;-0.82472705841064453;
444000000;-0.66563045978546143;
450000000;-0.47883912920951843;
456000000;-0.52915072441101074;
462000000;-0.54799771308898926;
468000000;-0.65268594026565552;
474000000;-0.77967238426208496;
480000000;-0.87399977445602417;
486000000;-0.90394407510757446;
492000000;-0.84258788824081421;
498000000;-0.75308501720428467;
504000000;-0.67725878953933716;
510000000;-0.67918509244918823;
516000000;-0.7804563045501709;
522000000;-0.93187689781188965;
528000000;-1.0673583745956421;
534000000;-1.1263885498046875;
540000000;-1.0752048492431641;
546000000;-0.93161141872406006;
552000000;-0.89170318841934204;
558000000;-0.85231524705886841;
564000000;-0.95062673091888428;
570000000;-1.169653058052063;
576000000;-1.4264593124389648;
582000000;-1.6108988523483276;
588000000;-1.6727696657180786;
594000000;-1.604143500328064;
600000000;-1.4032043218612671;
606000000;-1.1654499769210815;
612000000;-0.99404650926589966;
618000000;-0.94334030151367188;
624000000;-1.1209893226623535;
630000000;-1.26767897605896;
636000000;-1.3453738689422607;
642000000;-1.2960879802703857;
648000000;-1.1730769872665405;
654000000;-1.0852553844451904;
660000000;-1.0569636821746826;
666000000;-1.1691927909851074;
672000000;-1.38780677318573;
678000000;-1.6469601392745972;
684000000;-1.8405827283859253;
690000000;-1.9054689407348633;
696000000;-1.8350634574890137;
702000000;-1.7489197254180908;
708000000;-1.5721324682235718;
714000000;-1.420301079750061;
720000000;-1.345605731010437;
726000000;-1.3598555326461792;
732000000;-1.4009357690811157;
738000000;-1.4037879705429077;
744000000;-1.3250864744186401;
750000000;-1.2057572603225708;
756000000;-1.1032282114028931;
762000000;-1.1504619121551514;
768000000;-1.3755147457122803;
774000000;-1.7951769828796387;
780000000;-2.2441985607147217;
786000000;-2.6186652183532715;
792000000;-2.8487894535064697;
798000000;-2.8892138004302979;
804000000;-2.7408578395843506;
810000000;-2.4691781997680664;
816000000;-2.1314454078674316;
822000000;-1.7942297458648682;
828000000;-1.5933389663696289;
834000000;-1.4364795684814453;
840000000;-1.4097281694412231;
846000000;-1.4717737436294556;
852000000;-1.6547510623931885;
858000000;-2.0427448749542236;
864000000;-2.6299734115600586;
870000000;-3.4278719425201416;
876000000;-4.2686219215393066;
882000000;-5.0282306671142578;
888000000;-5.6238603591918945;
894000000;-5.9874086380004883;
900000000;-6.0875453948974609;
906000000;-5.9370098114013672;
912000000;-5.5124001502990723;
918000000;-4.8969254493713379;
924000000;-4.187619686126709;
930000000;-3.4840648174285889;
936000000;-2.925607442855835;
942000000;-2.6573023796081543;
948000000;-2.6914277076721191;
954000000;-2.9869084358215332;
960000000;-3.604482889175415;
966000000;-4.5150594711303711;
972000000;-5.5934057235717773;
978000000;-6.6749753952026367;
984000000;-7.6717715263366699;
990000000;-8.4428596496582031;
996000000;-8.9729480743408203;
1002000000;-9.20343017578125;
1008000000;-9.1888055801391602;
1014000000;-8.8322296142578125;
